,ImgName,ImgMD5,landmark,same_name,cls
905,21035-女-20-右.jpg,58392dd18cc1fc2e30a164f405caa74c,"[('3586', 1025.0), ('2302', 473.0), ('2006', 690.0), ('1840', 795.0), ('1738', 1119.0), ('1660', 1199.0), ('1625', 1538.0), ('1615', 1659.0), ('1767', 1994.0), ('2249', 2155.0), ('2719', 2468.0), ('3411', 2053.0)]",['ML_1_3_4307.jpg'],"[""('1', '3')""]"
906,21035-女-20-左.jpg,b6fa54d8b8be326dbe28f9b0dd7b3247,"[('3536', 1264.0), ('2855', 848.0), ('2466', 965.0), ('2051', 1200.0), ('1898', 1432.0), ('1934', 1566.0), ('1928', 1842.0), ('1973', 1966.0), ('2082', 2245.0), ('2185', 2352.0), ('2457', 2569.0), ('3677', 2227.0)]",['ML_1_3_5245.jpg'],"[""('1', '3')""]"
907,21036-男-41-左.jpg,fad3c0384ec7a83ab7331dbb8d6d8224,"[('3449', 1046.0), ('2867', 809.0), ('2463', 1133.0), ('2038', 1289.0), ('1990', 1585.0), ('1968', 1678.0), ('2044', 1952.0), ('2054', 1978.0), ('2263', 2205.0), ('2307', 2241.0), ('2541', 2453.0), ('3789', 1973.0)]",['ML_1_3_5325.jpg'],"[""('1', '3')""]"
908,21039-女-23-右.jpg,d11e764acc11bb9983dd505da32ec718,"[('3128', 1191.0), ('2077', 894.0), ('1970', 1083.0), ('1942', 1107.0), ('1825', 1303.0), ('1825', 1340.0), ('1804', 1562.0), ('1802', 1635.0), ('1878', 1856.0), ('2182', 1986.0), ('2404', 2281.0), ('3035', 1959.0)]","['ML_1_3_4772.jpg', 'ML_1_4_1966.jpg']","[""('1', '3')"", ""('1', '4')""]"
909,21039-女-23-左.jpg,028492f4a70ca4f8f2f5e72bfc2f4ae9,"[('3554', 1414.0), ('2974', 857.0), ('2527', 1079.0), ('1989', 1245.0), ('1882', 1518.0), ('1861', 1586.0), ('1866', 1864.0), ('1872', 1910.0), ('1907', 2169.0), ('2030', 2262.0), ('2199', 2534.0), ('3530', 2348.0)]","['ML_1_3_6009.jpg', 'ML_1_4_1996.jpg']","[""('1', '3')"", ""('1', '4')""]"
910,21050-女-33-右.jpg,8927ddf788a7289a46adafcffe3a3294,"[('2753', 1053.0), ('1788', 757.0), ('1667', 948.0), ('1611', 991.0), ('1534', 1191.0), ('1509', 1218.0), ('1501', 1419.0), ('1480', 1469.0), ('1563', 1685.0), ('1972', 1726.0), ('2328', 1938.0), ('2689', 1693.0)]",['ML_1_3_1866.jpg'],"[""('1', '3')""]"
911,21050-女-33-左.jpg,450f6bf964b3f69c21a822b94952dcf7,"[('2522', 1016.0), ('2090', 598.0), ('1747', 755.0), ('1356', 796.0), ('1223', 1037.0), ('1218', 1072.0), ('1209', 1311.0), ('1221', 1344.0), ('1263', 1572.0), ('1345', 1620.0), ('1481', 1858.0), ('2453', 1658.0)]",['ML_1_3_5614.jpg'],"[""('1', '3')""]"
912,21051-女-20-右.jpg,bd615cd6d3981e2047f0831233ff0c7a,"[('2083', 699.0), ('1354', 368.0), ('1164', 502.0), ('1095', 562.0), ('1002', 722.0), ('963', 765.0), ('951', 959.0), ('933', 1011.0), ('998', 1219.0), ('1276', 1360.0), ('1545', 1553.0), ('1994', 1326.0)]",['ML_1_3_2545.jpg'],"[""('1', '3')""]"
913,21051-女-20-左.jpg,4c4ad8a333061b1b650d267fd3803e71,"[('2044', 670.0), ('1571', 442.0), ('1286', 665.0), ('978', 716.0), ('912', 932.0), ('911', 1000.0), ('906', 1203.0), ('918', 1223.0), ('1010', 1412.0), ('1084', 1483.0), ('1231', 1646.0), ('2211', 1384.0)]",['ML_1_3_5397.jpg'],"[""('1', '3')""]"
914,21055-女-41-右.jpg,b939b07f428c639849811fa277faf9ba,"[('3463', 899.0), ('2244', 394.0), ('2049', 667.0), ('1942', 727.0), ('1829', 1024.0), ('1823', 1041.0), ('1799', 1335.0), ('1768', 1406.0), ('1842', 1688.0), ('2229', 1824.0), ('2644', 2148.0), ('3211', 1843.0)]","['ML_1_3_1933.jpg', 'ML_1_4_365.jpg']","[""('1', '3')"", ""('1', '4')""]"
915,21055-女-41-左.jpg,c58fd4dded344a3b1772ae31c8b91703,"[('3260', 1087.0), ('2593', 676.0), ('2167', 1059.0), ('1664', 1094.0), ('1510', 1398.0), ('1559', 1532.0), ('1535', 1854.0), ('1553', 1960.0), ('1732', 2269.0), ('1829', 2310.0), ('2052', 2564.0), ('3457', 2102.0)]","['ML_1_3_5898.jpg', 'ML_1_4_109.jpg']","[""('1', '3')"", ""('1', '4')""]"
916,21056-男-41-右.jpg,9fb540138a7dea7d49dcb1a21fc65969,"[('2160', 615.0), ('1414', 334.0), ('1241', 501.0), ('1192', 522.0), ('1076', 701.0), ('1071', 730.0), ('1040', 939.0), ('1009', 1008.0), ('1113', 1223.0), ('1281', 1288.0), ('1600', 1485.0), ('2068', 1289.0)]",['ML_1_3_1262.jpg'],"[""('1', '3')""]"
917,21056-男-41-左.jpg,4e8618929802ea31d9c2a96847b9dc40,"[('2181', 694.0), ('1753', 435.0), ('1364', 639.0), ('1122', 727.0), ('994', 946.0), ('1002', 1030.0), ('1023', 1285.0), ('1033', 1309.0), ('1161', 1522.0), ('1220', 1559.0), ('1444', 1756.0), ('2353', 1412.0)]",['ML_1_3_1387.jpg'],"[""('1', '3')""]"
918,21057-男-37-右.jpg,afb7b07fd7ce97ee63362ef8d006b984,"[('4091', 969.0), ('2566', 684.0), ('2325', 978.0), ('2245', 1053.0), ('2141', 1357.0), ('2107', 1442.0), ('2130', 1745.0), ('2097', 1805.0), ('2236', 2135.0), ('2690', 2272.0), ('3274', 2590.0), ('4057', 2119.0)]","['ML_1_1_369.jpg', 'ML_1_3_1333.jpg', 'ML_1_4_2080.jpg']","[""('1', '1')"", ""('1', '3')"", ""('1', '4')""]"
919,21057-男-37-左.jpg,b05d20b3197155f2b774a224897b7945,"[('4070', 1288.0), ('3387', 671.0), ('2754', 970.0), ('2181', 1158.0), ('2055', 1520.0), ('2046', 1571.0), ('2024', 1895.0), ('2037', 1950.0), ('2163', 2268.0), ('2257', 2310.0), ('2486', 2649.0), ('4089', 2417.0)]","['ML_1_1_340.jpg', 'ML_1_3_1436.jpg', 'ML_1_4_11.jpg']","[""('1', '1')"", ""('1', '3')"", ""('1', '4')""]"
920,21059-女-41-右.jpg,a8f891f7e350751dc64df8f56df2c51c,"[('3812', 715.0), ('2068', 446.0), ('1870', 799.0), ('1767', 900.0), ('1687', 1235.0), ('1640', 1284.0), ('1679', 1608.0), ('1710', 1694.0), ('1868', 2008.0), ('2543', 2108.0), ('3104', 2342.0), ('3783', 1774.0)]",['ML_1_3_355.jpg'],"[""('1', '3')""]"
921,21059-女-41-左.jpg,c9460b3ea57da940f45552162482e92e,"[('3755', 946.0), ('3085', 536.0), ('2626', 807.0), ('1980', 977.0), ('1919', 1293.0), ('1903', 1371.0), ('1935', 1664.0), ('1958', 1700.0), ('2088', 1991.0), ('2181', 2096.0), ('2443', 2334.0), ('3953', 1873.0)]",['ML_1_3_4043.jpg'],"[""('1', '3')""]"
922,21063-女-23-右.jpg,9ddf3432e41ac4f4b1c67b6f1dc509b6,"[('3044', 611.0), ('1851', 383.0), ('1691', 627.0), ('1641', 659.0), ('1510', 932.0), ('1502', 963.0), ('1514', 1252.0), ('1505', 1307.0), ('1615', 1589.0), ('1964', 1545.0), ('2418', 1832.0), ('2942', 1546.0)]",['ML_1_3_363.jpg'],"[""('1', '3')""]"
923,21063-女-23-左.jpg,576de0c02071e3fcc0f1c1228b92e324,"[('2520', 432.0), ('1999', 313.0), ('1716', 624.0), ('1393', 785.0), ('1359', 1036.0), ('1382', 1113.0), ('1467', 1357.0), ('1478', 1384.0), ('1655', 1576.0), ('1720', 1595.0), ('1946', 1734.0), ('2844', 1171.0)]",['ML_1_3_1415.jpg'],"[""('1', '3')""]"
924,21070-女-24-右.jpg,c8c1d18eede8ab4bce805803542bdea7,"[('4223', 919.0), ('2648', 467.0), ('2407', 771.0), ('2250', 814.0), ('2103', 1203.0), ('2034', 1225.0), ('2020', 1640.0), ('2001', 1779.0), ('2173', 2180.0), ('2882', 2300.0), ('3488', 2673.0), ('4187', 2126.0)]","['ML_1_1_689.jpg', 'ML_1_3_908.jpg']","[""('1', '1')"", ""('1', '3')""]"
925,21070-女-24-左.jpg,161d7e9d84fa0e1d79b1ad44c50f74ba,"[('4112', 1119.0), ('3375', 639.0), ('2801', 1045.0), ('2225', 1225.0), ('2108', 1615.0), ('2071', 1737.0), ('2138', 2103.0), ('2133', 2136.0), ('2305', 2473.0), ('2442', 2545.0), ('2677', 2867.0), ('4356', 2363.0)]","['ML_1_1_400.jpg', 'ML_1_3_5496.jpg']","[""('1', '1')"", ""('1', '3')""]"
926,21072-女-24-右.jpg,2fde76394139be351753f5430c2d9a01,"[('4476', 1161.0), ('2608', 418.0), ('2274', 856.0), ('2110', 926.0), ('1962', 1332.0), ('1918', 1360.0), ('1900', 1785.0), ('1863', 1901.0), ('1999', 2343.0), ('2665', 2623.0), ('3388', 3059.0), ('4202', 2520.0)]","['ML_1_3_4770.jpg', 'ML_1_4_997.jpg']","[""('1', '3')"", ""('1', '4')""]"
927,21072-女-24-左.jpg,407570e03d55cb9c6ace2da0c394fabc,"[('4392', 1189.0), ('3287', 649.0), ('2690', 1155.0), ('2104', 1444.0), ('1941', 1881.0), ('1976', 1971.0), ('1997', 2417.0), ('2025', 2462.0), ('2222', 2880.0), ('2415', 3020.0), ('2677', 3377.0), ('4886', 2595.0)]","['ML_1_3_4607.jpg', 'ML_1_4_722.jpg']","[""('1', '3')"", ""('1', '4')""]"
928,21074-男-25-右.jpg,1c018f4d407ae13da86e871cff57f0b5,"[('3389', 1193.0), ('2269', 817.0), ('2113', 1042.0), ('1999', 1108.0), ('1935', 1307.0), ('1905', 1378.0), ('1874', 1621.0), ('1870', 1741.0), ('1997', 1979.0), ('2389', 2185.0), ('2812', 2380.0), ('3293', 2017.0)]",['ML_1_3_5602.jpg'],"[""('1', '3')""]"
929,21074-男-25-左.jpg,c33991416677232f79d67b6924f65969,"[('3479', 1418.0), ('3034', 1043.0), ('2589', 1175.0), ('2149', 1338.0), ('2045', 1588.0), ('2009', 1710.0), ('2052', 1971.0), ('2052', 2021.0), ('2220', 2271.0), ('2266', 2339.0), ('2449', 2553.0), ('3574', 2197.0)]",['ML_1_3_2382.jpg'],"[""('1', '3')""]"
930,21078-男-25-右.jpg,85ea740aff664fc18f4026e5beafe425,"[('3758', 990.0), ('2360', 537.0), ('2140', 778.0), ('2112', 800.0), ('1933', 1071.0), ('1910', 1093.0), ('1837', 1412.0), ('1811', 1548.0), ('1950', 1887.0), ('2500', 2107.0), ('2978', 2413.0), ('3645', 1965.0)]",['ML_1_3_4720.jpg'],"[""('1', '3')""]"
931,21078-男-25-左.jpg,081cb840df2184c379aaedf1db592972,"[('3709', 1050.0), ('3017', 661.0), ('2525', 1013.0), ('2005', 1301.0), ('1920', 1610.0), ('1921', 1713.0), ('1979', 2013.0), ('1990', 2070.0), ('2138', 2327.0), ('2177', 2337.0), ('2394', 2589.0), ('3939', 2094.0)]",['ML_1_3_5973.jpg'],"[""('1', '3')""]"
932,21079-男-24-左.jpg,261a733a4ba4c40f9cca22a4f28bfdb9,"[('2667', 824.0), ('2256', 624.0), ('1944', 752.0), ('1623', 968.0), ('1556', 1194.0), ('1558', 1253.0), ('1615', 1504.0), ('1625', 1533.0), ('1747', 1745.0), ('1805', 1810.0), ('1998', 1974.0), ('2923', 1505.0)]",['ML_1_3_5460.jpg'],"[""('1', '3')""]"
933,21082-男-18-右.jpg,c2ff8247023e456f918e4c6026bb0e09,"[('3689', 1077.0), ('3120', 593.0), ('2463', 832.0), ('1942', 979.0), ('1823', 1338.0), ('1807', 1410.0), ('1746', 1752.0), ('1745', 1824.0), ('1839', 2108.0), ('1924', 2146.0), ('2074', 2472.0), ('3902', 2178.0)]",['ML_1_3_2018.jpg'],"[""('1', '3')""]"
934,21083-女-25-右.jpg,d5fd42aafd3ce012af56ba1bfe31fe32,"[('3513', 1057.0), ('2281', 735.0), ('2106', 966.0), ('2012', 1060.0), ('1898', 1293.0), ('1868', 1370.0), ('1883', 1617.0), ('1864', 1797.0), ('2057', 2047.0), ('2536', 2114.0), ('3035', 2291.0), ('3532', 1964.0)]",['ML_1_3_1384.jpg'],"[""('1', '3')""]"
935,21083-女-25-左.jpg,cbd0170fa09ce16e1303e0c54b8abc19,"[('3635', 1059.0), ('3055', 740.0), ('2620', 938.0), ('2101', 1042.0), ('2016', 1310.0), ('2014', 1426.0), ('1978', 1657.0), ('2013', 1740.0), ('2165', 1982.0), ('2231', 2066.0), ('2460', 2271.0), ('3747', 1955.0)]",['ML_1_3_5142.jpg'],"[""('1', '3')""]"
936,21089-男-25-右.jpg,bf98b17325bfb08b9e14b797e24d1d00,"[('3773', 812.0), ('2237', 392.0), ('2079', 716.0), ('1973', 777.0), ('1896', 1087.0), ('1865', 1148.0), ('1911', 1466.0), ('1887', 1553.0), ('1974', 1877.0), ('2410', 1961.0), ('2877', 2276.0), ('3631', 1864.0)]","['ML_1_3_5310.jpg', 'ML_1_4_1816.jpg']","[""('1', '3')"", ""('1', '4')""]"
937,21090-女-39-右.jpg,400f03c5f33350e8660f4f15c869faa0,"[('3712', 1145.0), ('2585', 783.0), ('2325', 1005.0), ('2219', 1054.0), ('2080', 1323.0), ('2028', 1386.0), ('2061', 1685.0), ('2040', 1733.0), ('2200', 2054.0), ('2614', 2118.0), ('3068', 2389.0), ('3681', 2076.0)]",['ML_1_3_3753.jpg'],"[""('1', '3')""]"
938,21090-女-39-左.jpg,aa7f38c59b0c6171b60db6e9d26241df,"[('3785', 875.0), ('3173', 550.0), ('2735', 837.0), ('2275', 1020.0), ('2190', 1340.0), ('2187', 1418.0), ('2243', 1722.0), ('2263', 1735.0), ('2455', 1999.0), ('2512', 2023.0), ('2761', 2267.0), ('3969', 1820.0)]",['ML_1_3_2494.jpg'],"[""('1', '3')""]"
939,21092-男-24-右.jpg,ea5d1f741ff89ffbbf37268e923357c3,"[('3624', 1458.0), ('2626', 1004.0), ('2372', 1174.0), ('2319', 1219.0), ('2143', 1455.0), ('2104', 1497.0), ('2045', 1754.0), ('2022', 1839.0), ('2116', 2130.0), ('2410', 2232.0), ('2894', 2582.0), ('3376', 2302.0)]","['ML_1_3_4096.jpg', 'ML_1_4_375.jpg']","[""('1', '3')"", ""('1', '4')""]"
940,21092-男-24-左.jpg,3a3cd3a322b3e18581d0db0a5158ce61,"[('3017', 927.0), ('2166', 413.0), ('1936', 845.0), ('1569', 926.0), ('1426', 1226.0), ('1437', 1321.0), ('1453', 1611.0), ('1514', 1679.0), ('1628', 1953.0), ('1727', 2047.0), ('1942', 2284.0), ('3182', 1957.0)]","['ML_1_3_4642.jpg', 'ML_1_4_2005.jpg']","[""('1', '3')"", ""('1', '4')""]"
941,21093-女-24-右.jpg,b543bce1df0f0fb7531982c39c93c1e5,"[('3995', 1153.0), ('2572', 723.0), ('2311', 1015.0), ('2218', 1087.0), ('2111', 1388.0), ('2071', 1434.0), ('2063', 1783.0), ('2059', 1870.0), ('2238', 2215.0), ('2586', 2296.0), ('3171', 2649.0), ('3782', 2276.0)]","['ML_1_3_325.jpg', 'ML_1_4_433.jpg']","[""('1', '3')"", ""('1', '4')""]"
942,21093-女-24-左.jpg,c3b30e9fe261d8f275b5722b7e82a22b,"[('3640', 934.0), ('2866', 584.0), ('2375', 947.0), ('1956', 1160.0), ('1857', 1530.0), ('1862', 1581.0), ('1885', 1963.0), ('1886', 1991.0), ('2091', 2314.0), ('2155', 2375.0), ('2497', 2674.0), ('4076', 2125.0)]","['ML_1_3_4236.jpg', 'ML_1_4_1026.jpg']","[""('1', '3')"", ""('1', '4')""]"
943,21094-男-27-右.jpg,10b4fa295fba7fab52fd3fa11967c7f8,"[('3864', 812.0), ('2266', 499.0), ('2065', 853.0), ('1997', 908.0), ('1832', 1257.0), ('1819', 1291.0), ('1859', 1664.0), ('1848', 1775.0), ('1962', 2157.0), ('2509', 2257.0), ('3141', 2636.0), ('3846', 2079.0)]","['ML_1_3_2033.jpg', 'ML_5_1_11.jpg']","[""('1', '3')"", ""('5', '1')""]"
944,21094-男-27-左.jpg,844fe9f3717e3d594c446fee8cfc5335,"[('3805', 1102.0), ('3244', 668.0), ('2618', 967.0), ('2055', 1158.0), ('1911', 1536.0), ('1918', 1651.0), ('1892', 2016.0), ('1911', 2036.0), ('2122', 2392.0), ('2258', 2493.0), ('2536', 2807.0), ('4020', 2225.0)]","['ML_1_3_4159.jpg', 'ML_5_1_12.jpg']","[""('1', '3')"", ""('5', '1')""]"
945,21095-女-27-右.jpg,9ff3095f0e43c2f53f1bfe7018d5ec86,"[('3550', 865.0), ('2527', 562.0), ('2311', 817.0), ('2209', 845.0), ('2069', 1123.0), ('2006', 1146.0), ('2027', 1433.0), ('2028', 1507.0), ('2099', 1805.0), ('2572', 1929.0), ('3021', 2130.0), ('3450', 1754.0)]",['ML_1_3_911.jpg'],"[""('1', '3')""]"
946,21095-女-27-左.jpg,68f2cc591d53cc81a60b34d6eef4fb05,"[('3543', 1312.0), ('3135', 917.0), ('2688', 1101.0), ('2177', 1182.0), ('2118', 1464.0), ('2113', 1563.0), ('2116', 1851.0), ('2108', 1879.0), ('2240', 2136.0), ('2301', 2210.0), ('2522', 2443.0), ('3649', 2165.0)]",['ML_1_3_2272.jpg'],"[""('1', '3')""]"
947,21096-男-25-右.jpg,c408e177a070935daa6e2ffbf84e2f6f,"[('3148', 906.0), ('2784', 576.0), ('2301', 749.0), ('1883', 851.0), ('1780', 1121.0), ('1781', 1212.0), ('1776', 1472.0), ('1801', 1518.0), ('1858', 1765.0), ('1928', 1845.0), ('2148', 2079.0), ('3194', 1783.0)]",['ML_1_3_5206.jpg'],"[""('1', '3')""]"
948,21097-男-27-右.jpg,07fd7de6ab78e83250c9166ffc206fe4,"[('3767', 860.0), ('2267', 461.0), ('2114', 687.0), ('2067', 764.0), ('1886', 1024.0), ('1869', 1083.0), ('1856', 1354.0), ('1862', 1440.0), ('1932', 1722.0), ('2384', 1878.0), ('2792', 2207.0), ('3565', 1819.0)]",['ML_1_3_378.jpg'],"[""('1', '3')""]"
949,21097-男-27-左.jpg,559387a4526522f53382bc08e44f5ab2,"[('3494', 1398.0), ('2921', 936.0), ('2427', 1122.0), ('1952', 1378.0), ('1890', 1665.0), ('1884', 1742.0), ('1890', 2033.0), ('1900', 2082.0), ('2035', 2373.0), ('2120', 2434.0), ('2339', 2684.0), ('3648', 2293.0)]",['ML_1_3_5577.jpg'],"[""('1', '3')""]"
950,21102-男-18-右.jpg,6277214b70977c1dfe3bb3ad874dd1be,"[('3951', 1054.0), ('2630', 614.0), ('2412', 872.0), ('2274', 929.0), ('2137', 1184.0), ('2127', 1209.0), ('2109', 1516.0), ('2111', 1625.0), ('2268', 1970.0), ('2815', 2198.0), ('3421', 2413.0), ('3844', 2013.0)]",['ML_1_3_4527.jpg'],"[""('1', '3')""]"
951,21106-男-27-左.jpg,59369a572df1a734e2251d90c5880040,"[('3628', 1006.0), ('3048', 533.0), ('2600', 728.0), ('2104', 892.0), ('1988', 1179.0), ('1979', 1293.0), ('1983', 1597.0), ('2020', 1667.0), ('2178', 1968.0), ('2250', 2023.0), ('2537', 2226.0), ('3716', 1942.0)]",['ML_1_4_1806.jpg'],"[""('1', '4')""]"
952,21111-男-20-右.jpg,d22fdaf8e4bcbf06d2322107d03c63c8,"[('3507', 896.0), ('2185', 453.0), ('1915', 750.0), ('1788', 791.0), ('1683', 1100.0), ('1621', 1133.0), ('1596', 1474.0), ('1571', 1552.0), ('1691', 1878.0), ('2190', 2002.0), ('2754', 2331.0), ('3394', 1896.0)]",['ML_1_3_158.jpg'],"[""('1', '3')""]"
953,21111-男-20-左.jpg,78f1f05640d021eed0547e42a001c019,"[('3239', 1036.0), ('2690', 611.0), ('2096', 859.0), ('1598', 1024.0), ('1513', 1363.0), ('1498', 1443.0), ('1557', 1762.0), ('1571', 1786.0), ('1688', 2085.0), ('1808', 2135.0), ('2041', 2410.0), ('3354', 1995.0)]",['ML_1_3_1787.jpg'],"[""('1', '3')""]"
954,21112-女-18-左.jpg,515cdcfa930aaaeb327fe1840fb66f9e,"[('3474', 1068.0), ('2837', 624.0), ('2311', 920.0), ('1711', 1114.0), ('1625', 1490.0), ('1611', 1537.0), ('1635', 1904.0), ('1716', 1943.0), ('1900', 2276.0), ('2052', 2346.0), ('2349', 2661.0), ('3782', 2103.0)]","['ML_1_3_1171.jpg', 'ML_1_4_1645.jpg', 'ML_3_5_96.jpg', 'ML_8_3_218.jpg']","[""('1', '3')"", ""('1', '4')"", ""('3', '5')"", ""('8', '3')""]"
955,21115-女-22-左.jpg,a0495fcf147ba6e9cc61561f6caf1292,"[('4058', 1190.0), ('3439', 781.0), ('2907', 1068.0), ('2178', 1232.0), ('2079', 1584.0), ('2097', 1650.0), ('2076', 1972.0), ('2102', 2007.0), ('2235', 2303.0), ('2358', 2378.0), ('2570', 2663.0), ('4276', 2185.0)]",['ML_1_3_3100.jpg'],"[""('1', '3')""]"
956,21116-女-27-右.jpg,7aee033a9474c9627546691c1cb48220,"[('3865', 1034.0), ('2209', 487.0), ('2047', 769.0), ('1871', 894.0), ('1769', 1204.0), ('1717', 1254.0), ('1705', 1601.0), ('1703', 1718.0), ('1734', 2097.0), ('2455', 2244.0), ('3024', 2567.0), ('3656', 2114.0)]",['ML_1_3_3118.jpg'],"[""('1', '3')""]"
957,21116-女-27-左.jpg,83cc2f7c119f69e401c72b9a73c91239,"[('4015', 1122.0), ('3285', 649.0), ('2665', 986.0), ('1946', 1176.0), ('1925', 1559.0), ('1908', 1666.0), ('1976', 2024.0), ('2004', 2064.0), ('2096', 2390.0), ('2330', 2455.0), ('2516', 2774.0), ('4216', 2240.0)]",['ML_1_3_5581.jpg'],"[""('1', '3')""]"
958,21117-女-27-右.jpg,7f5a45f311444835f2b9469928a09057,"[('4101', 992.0), ('2363', 477.0), ('2133', 812.0), ('2056', 824.0), ('1886', 1163.0), ('1856', 1235.0), ('1857', 1618.0), ('1835', 1699.0), ('2017', 2094.0), ('2692', 2248.0), ('3290', 2632.0), ('3940', 2200.0)]",['ML_1_3_2490.jpg'],"[""('1', '3')""]"
959,21117-女-27-左.jpg,dc1d2b60fd975da3ce133b4a2302bc67,"[('3771', 1067.0), ('3270', 686.0), ('2720', 817.0), ('2140', 1151.0), ('2005', 1464.0), ('2024', 1529.0), ('2035', 1839.0), ('2070', 1897.0), ('2181', 2156.0), ('2317', 2230.0), ('2555', 2467.0), ('3911', 2041.0)]",['ML_1_3_4567.jpg'],"[""('1', '3')""]"
960,21118-女-27-右.jpg,5a586798389987622baf608a4481d5ef,"[('3460', 1003.0), ('2230', 542.0), ('1974', 755.0), ('1918', 811.0), ('1706', 1058.0), ('1678', 1098.0), ('1606', 1420.0), ('1557', 1507.0), ('1641', 1829.0), ('2044', 1975.0), ('2522', 2335.0), ('3178', 2101.0)]","['ML_1_3_3099.jpg', 'ML_1_4_1324.jpg']","[""('1', '3')"", ""('1', '4')""]"
961,21118-女-27-左.jpg,db5bb299f3afda6a255e2a560c5828a8,"[('2880', 1162.0), ('2469', 915.0), ('1941', 1072.0), ('1606', 1183.0), ('1400', 1440.0), ('1392', 1533.0), ('1439', 1845.0), ('1448', 1873.0), ('1624', 2148.0), ('1649', 2183.0), ('1923', 2391.0), ('2989', 2055.0)]","['ML_1_3_5892.jpg', 'ML_1_4_283.jpg']","[""('1', '3')"", ""('1', '4')""]"
962,21122-女-19-右.jpg,2f0a8483b673386c55584be8f6163967,"[('4094', 712.0), ('2604', 320.0), ('2412', 573.0), ('2329', 647.0), ('2155', 911.0), ('2123', 958.0), ('2061', 1265.0), ('2038', 1343.0), ('2181', 1660.0), ('2512', 1761.0), ('3067', 2208.0), ('3813', 1954.0)]",['ML_1_3_3759.jpg'],"[""('1', '3')""]"
963,21122-女-19-左.jpg,03ef63bd0124ee2f1559f0ebf0b4be97,"[('4185', 779.0), ('3510', 502.0), ('3074', 796.0), ('2591', 903.0), ('2540', 1176.0), ('2542', 1198.0), ('2553', 1490.0), ('2587', 1518.0), ('2746', 1782.0), ('2824', 1833.0), ('3048', 2050.0), ('4374', 1735.0)]",['ML_1_3_56.jpg'],"[""('1', '3')""]"
964,21126-女-37-右.jpg,a64de0654361ab8d49259e6c2363f6e1,"[('3134', 1083.0), ('2198', 506.0), ('1932', 692.0), ('1805', 742.0), ('1635', 959.0), ('1617', 970.0), ('1487', 1242.0), ('1477', 1320.0), ('1503', 1631.0), ('1891', 1824.0), ('2299', 2227.0), ('2974', 2005.0)]",['ML_1_3_1692.jpg'],"[""('1', '3')""]"
965,21126-女-37-左.jpg,3cbc9a1d85042c7e489f5cf92a04bdea,"[('2769', 465.0), ('2057', 231.0), ('1660', 597.0), ('1233', 922.0), ('1264', 1241.0), ('1251', 1329.0), ('1422', 1579.0), ('1429', 1598.0), ('1588', 1817.0), ('1715', 1831.0), ('1968', 2045.0), ('3124', 1361.0)]",['ML_1_3_4841.jpg'],"[""('1', '3')""]"
966,21127-女-24-右.jpg,a541cf42c386a259919ac3e334cd60fd,"[('3630', 1027.0), ('2643', 618.0), ('2429', 781.0), ('2317', 897.0), ('2166', 1126.0), ('2139', 1166.0), ('2104', 1422.0), ('2066', 1515.0), ('2158', 1784.0), ('2644', 2063.0), ('3146', 2196.0), ('3507', 1946.0)]","['ML_1_3_1579.jpg', 'ML_1_4_351.jpg']","[""('1', '3')"", ""('1', '4')""]"
967,21127-女-24-左.jpg,298e87833757757a16531a06b2579e80,"[('3286', 1454.0), ('2948', 1078.0), ('2454', 1113.0), ('1886', 1347.0), ('1750', 1643.0), ('1757', 1768.0), ('1757', 2056.0), ('1781', 2135.0), ('1907', 2417.0), ('2033', 2499.0), ('2208', 2743.0), ('3321', 2423.0)]","['ML_1_3_6017.jpg', 'ML_1_4_1635.jpg']","[""('1', '3')"", ""('1', '4')""]"
968,21131-男-33-右.jpg,377b4652f36cd791595e73a39b9497e5,"[('3108', 616.0), ('2389', 365.0), ('2024', 899.0), ('1606', 1177.0), ('1609', 1534.0), ('1662', 1615.0), ('1730', 1903.0), ('1810', 1985.0), ('2014', 2228.0), ('2175', 2295.0), ('2438', 2478.0), ('3587', 1746.0)]",['ML_1_3_4698.jpg'],"[""('1', '3')""]"
969,21131-男-33-左.jpg,6a850efe0ec4278f20a4bf53278ca866,"[('3389', 1050.0), ('2452', 567.0), ('2221', 758.0), ('2136', 792.0), ('1964', 973.0), ('1920', 1034.0), ('1865', 1246.0), ('1850', 1375.0), ('1885', 1636.0), ('2217', 1890.0), ('2643', 2159.0), ('3145', 1964.0)]",['ML_1_3_8.jpg'],"[""('1', '3')""]"
970,21134-男-30-右.jpg,7e51926e3730a8d636c143ac9f0561ce,"[('3365', 1013.0), ('2854', 697.0), ('2392', 939.0), ('1910', 1090.0), ('1853', 1421.0), ('1863', 1530.0), ('1875', 1805.0), ('1925', 1837.0), ('2086', 2129.0), ('2180', 2209.0), ('2449', 2438.0), ('3541', 1923.0)]","['ML_4_1_667.jpg', 'ML_5_2_547.jpg']","[""('4', '1')"", ""('5', '2')""]"
971,21134-男-30-左.jpg,5b55801c4d721bae56bb01151d4b2dc3,"[('3713', 1116.0), ('2463', 572.0), ('2207', 833.0), ('2079', 889.0), ('1945', 1183.0), ('1881', 1251.0), ('1916', 1499.0), ('1895', 1606.0), ('2023', 1932.0), ('2398', 2068.0), ('2915', 2380.0), ('3518', 2087.0)]","['ML_4_1_297.jpg', 'ML_5_2_516.jpg']","[""('4', '1')"", ""('5', '2')""]"
